1, 0.756392, 0.882932, 0.428882, 0.644201, 0.165512, 0.302567, 0.256025, 0.965971, 0.450175, 0.443658
-1, 0.958212, 0.388797, 0.465052, 0.831223, 0.128062, 0.195066, 0.0711102, 0.996439, 0.766051, 0.754888
-1, 0.932615, 0.732059, 0.440409, 0.727231, 0.15065, 0.254293, 0.150413, 0.994201, 0.585124, 0.584855
-1, 0.902804, 0.716165, 0.537213, 0.29589, 0.0189977, 0.0800454, 0.0864471, 0.598978, 0.497784, 0.557675
-1, 0.91343, 0.86694, 0.451393, 0.657453, 0.129742, 0.240639, 0.1619, 0.972044, 0.54926, 0.552402
1, 0.463924, 0.637408, 0.349714, 0.691398, 0.269836, 0.434464, 0.432278, 0.984889, 0.315909, 0.296579
-1, 0.845963, 0.769059, 0.582228, 0.279052, 0.0256611, 0.110184, 0.176177, 0.571524, 0.501011, 0.498666
1, 0.868564, 0.930838, 0.455929, 0.618177, 0.125977, 0.245766, 0.187619, 0.952317, 0.513538, 0.514289
1, 0.776261, 0.706798, 0.627512, 0.275142, 0.0326958, 0.137018, 0.268247, 0.565028, 0.507971, 0.4555
1, 0.843319, 0.0914512, 0.784765, 0.0409384, 0.000945531, 0.0251876, 0.376793, 0.0967717, 0.635474, 0.487336
-1, 0.893863, 0.793105, 0.545556, 0.312313, 0.0247423, 0.0975902, 0.114058, 0.624933, 0.503574, 0.540704
-1, 0.847622, 0.0080227, 0.499652, 0.0354835, 1.69187e-05, 0.000602966, 0.000356132, 0.0841166, 0.231434, 0.515128
-1, 0.458691, 0.691021, 0.38048, 0.648549, 0.23505, 0.40351, 0.421097, 0.968029, 0.339055, 0.311233
-1, 0.499316, 0.660482, 0.564233, 0.430204, 0.10886, 0.276728, 0.427201, 0.786801, 0.446275, 0.359894
1, 0.913421, 0.796688, 0.53227, 0.338986, 0.0260548, 0.0955676, 0.0940212, 0.665337, 0.51126, 0.561081
-1, 0.916198, 0.682029, 0.429975, 0.75482, 0.170311, 0.275878, 0.164324, 0.99839, 0.574556, 0.572189
-1, 0.665415, 0.756788, 0.38546, 0.699992, 0.223298, 0.368868, 0.318329, 0.987521, 0.390803, 0.384718
-1, 0.868541, 0.569011, 0.567157, 0.202552, 0.0104096, 0.0632177, 0.112569, 0.436257, 0.481342, 0.525338
1, 0.933105, 0.737177, 0.518782, 0.362736, 0.0242406, 0.0842074, 0.0648141, 0.699471, 0.521392, 0.592708
-1, 0.908746, 0.88024, 0.531596, 0.373531, 0.0356825, 0.117683, 0.116706, 0.714407, 0.516792, 0.548776
-1, 0.856956, 0.0245321, 0.473729, 0.98814, 0.149977, 0.193907, 0.051342, 0.930191, 0.921616, 0.877597
1, 0.845251, 0.511578, 0.614171, 0.170781, 0.00973171, 0.0680589, 0.17735, 0.375132, 0.503798, 0.497329
-1, 0.98263, 0.752638, 0.466198, 0.678903, 0.105224, 0.193495, 0.100985, 0.980616, 0.633372, 0.643281
1, 0.843706, 0.156253, 0.705154, 0.0548332, 0.00134642, 0.0279817, 0.273682, 0.128668, 0.571231, 0.48985
-1, 0.854729, 0.650996, 0.404626, 0.774462, 0.209958, 0.326024, 0.214748, 0.999791, 0.508397, 0.507044
-1, 0.840777, 0.284035, 0.371178, 0.908477, 0.312387, 0.41142, 0.252165, 0.97424, 0.483585, 0.484485
1, 0.876105, 0.622942, 0.559238, 0.228781, 0.0128639, 0.06938, 0.106835, 0.484556, 0.484594, 0.532109
1, 0.978702, 0.852941, 0.478815, 0.602735, 0.0835115, 0.17269, 0.100718, 0.943137, 0.600177, 0.619719
-1, 0.960158, 0.642923, 0.44847, 0.754183, 0.142316, 0.234327, 0.12072, 0.998323, 0.639868, 0.637932
-1, 0.897227, 0.22406, 0.432707, 0.92131, 0.217897, 0.294135, 0.130908, 0.96859, 0.707958, 0.684204
1, 0.935084, 0.277083, 0.467697, 0.87557, 0.132746, 0.192633, 0.0631449, 0.986176, 0.811222, 0.791763
-1, 0.801076, 0.344779, 0.349984, 0.886173, 0.330128, 0.439179, 0.296073, 0.982731, 0.413735, 0.421563
1, 0.970232, 0.700555, 0.502015, 0.473321, 0.0340206, 0.0914454, 0.0459503, 0.835007, 0.578595, 0.64947
-1, 0.989241, 0.514616, 0.48248, 0.715593, 0.0750152, 0.133795, 0.0447165, 0.991656, 0.72838, 0.750131
-1, 0.845834, 0.30345, 0.376119, 0.902062, 0.301196, 0.400513, 0.24283, 0.976855, 0.496863, 0.496236
1, 0.842213, 0.698901, 0.595666, 0.246336, 0.0204304, 0.0990629, 0.181599, 0.515769, 0.502289, 0.495511
-1, 0.9473, 0.775671, 0.450397, 0.69863, 0.132497, 0.233678, 0.137574, 0.987121, 0.592635, 0.595448
1, 0.879868, 0.681187, 0.557435, 0.253083, 0.0161502, 0.0785924, 0.11202, 0.527526, 0.491038, 0.53289
-1, 0.852516, 0.11052, 0.382715, 0.964895, 0.330786, 0.414115, 0.230719, 0.94525, 0.537939, 0.531836
-1, 0.846247, 0.00674306, 0.334224, 0.998041, 0.442609, 0.521176, 0.332815, 0.923228, 0.376748, 0.393602
-1, 0.273355, 0.311032, 0.551176, 0.459949, 0.161214, 0.362424, 0.59906, 0.820698, 0.444935, 0.306076
1, 0.847538, 0.532518, 0.60765, 0.178489, 0.0103499, 0.069493, 0.169999, 0.390224, 0.50084, 0.499882
-1, 0.857755, 0.0229225, 0.496498, 0.968903, 0.0471119, 0.0630291, 0.0057122, 0.942783, 0.974548, 0.969236
1, 0.957396, 0.384665, 0.494535, 0.653376, 0.0378045, 0.0746243, 0.0167083, 0.970239, 0.706202, 0.770211
1, 0.84227, 0.471453, 0.625483, 0.156694, 0.00854929, 0.0647944, 0.189574, 0.347125, 0.50946, 0.493746
-1, 0.846814, 0.191216, 0.637142, 0.0611082, 0.00128904, 0.0249954, 0.183961, 0.142912, 0.512465, 0.49788
-1, 0.693065, 0.800777, 0.399994, 0.6822, 0.203704, 0.347254, 0.298167, 0.981795, 0.410386, 0.403635
-1, 0.48112, 0.600493, 0.332186, 0.720286, 0.292726, 0.45303, 0.435693, 0.992738, 0.302532, 0.289538
1, 0.967181, 0.831291, 0.504004, 0.470817, 0.0434082, 0.115907, 0.0736651, 0.832371, 0.565734, 0.615047
1, 0.777768, 0.719076, 0.623508, 0.279366, 0.0333598, 0.137927, 0.264295, 0.572044, 0.506503, 0.456557
-1, 0.928149, 0.46683, 0.431746, 0.834922, 0.187524, 0.277766, 0.139513, 0.995839, 0.64658, 0.635474
-1, 0.0127162, 0.0542692, 0.265556, 0.657638, 0.395705, 0.600379, 0.788106, 0.972125, 0.321659, 0.198038
-1, 0.860832, 0.265971, 0.524595, 0.130621, 0.00233894, 0.0227864, 0.0362904, 0.293848, 0.398661, 0.541789
-1, 0.843986, 0.0787879, 0.36191, 0.97508, 0.37413, 0.457984, 0.273108, 0.938875, 0.467316, 0.470914
1, 0.841712, 0.460992, 0.628283, 0.153125, 0.00824634, 0.0638666, 0.192529, 0.339942, 0.510975, 0.493008
-1, 0.609623, 0.692204, 0.607808, 0.368901, 0.07399, 0.222424, 0.379051, 0.708046, 0.477839, 0.393848
1, 0.85239, 0.0473839, 0.499602, 0.220301, 0.000664174, 0.00390001, 0.000384896, 0.469156, 0.35181, 0.59477
1, 0.810784, 0.586315, 0.645419, 0.211761, 0.0185071, 0.101388, 0.248427, 0.45344, 0.520251, 0.470956
-1, 0.90811, 0.438722, 0.419681, 0.850276, 0.211493, 0.305479, 0.161871, 0.99285, 0.614642, 0.604297
-1, 0.824904, 0.0622957, 0.915122, 0.0744528, 0.00423082, 0.0581308, 0.560751, 0.172869, 0.708841, 0.468947
-1, 0.107083, 0.177761, 0.222486, 0.716995, 0.432755, 0.616743, 0.729236, 0.991987, 0.251316, 0.174684
1, 0.848879, 0.506881, 0.606622, 0.168981, 0.00911714, 0.0647841, 0.165083, 0.371584, 0.498963, 0.501452
-1, 0.869249, 0.286423, 0.513093, 0.181007, 0.00342194, 0.0242495, 0.021647, 0.395117, 0.402482, 0.565947
-1, 0.786454, 0.448931, 0.356093, 0.849011, 0.301866, 0.418772, 0.291357, 0.993127, 0.416157, 0.422097
-1, 0.735914, 0.622523, 0.366099, 0.777221, 0.261307, 0.393042, 0.300386, 0.999882, 0.402481, 0.404684
1, 0.846583, 0.797756, 0.577114, 0.293746, 0.0283742, 0.115795, 0.175927, 0.59553, 0.500907, 0.499159
1, 0.846124, 0.242802, 0.638416, 0.0781018, 0.00212916, 0.0322912, 0.188111, 0.180981, 0.514219, 0.496756
1, 0.845656, 0.101555, 0.715133, 0.0361204, 0.00060384, 0.018898, 0.284277, 0.0855981, 0.583026, 0.492682
-1, 0.876146, 0.450965, 0.400498, 0.850313, 0.240288, 0.342632, 0.200826, 0.992842, 0.549384, 0.544177
-1, 0.35567, 0.203251, 0.166253, 0.831717, 0.538338, 0.678285, 0.689649, 0.996361, 0.153172, 0.134959
1, 0.887556, 0.319007, 0.505151, 0.28451, 0.0063595, 0.0288249, 0.0125489, 0.580516, 0.447787, 0.612588
1, 0.84573, 0.114087, 0.699034, 0.0391915, 0.000673873, 0.0196227, 0.263399, 0.0927271, 0.568931, 0.493256
-1, 0.586818, 0.350176, 0.263074, 0.850155, 0.424868, 0.556231, 0.479995, 0.992877, 0.226171, 0.239179
1, 0.846462, 0.324118, 0.626692, 0.104864, 0.00368424, 0.041879, 0.17703, 0.239409, 0.506007, 0.498033
-1, 0.748998, 0.972353, 0.487715, 0.522151, 0.108988, 0.244883, 0.249733, 0.882305, 0.463363, 0.447377
1, 0.839673, 0.539378, 0.621235, 0.18212, 0.011652, 0.0759257, 0.192849, 0.397275, 0.508779, 0.491914
-1, 0.249502, 0.175542, 0.161256, 0.800052, 0.527276, 0.680235, 0.731309, 0.99964, 0.177632, 0.13688
-1, 0.916459, 0.578334, 0.515587, 0.317449, 0.0145891, 0.0585045, 0.0410912, 0.632882, 0.495444, 0.600179
1, 0.943446, 0.335991, 0.496194, 0.639706, 0.0305172, 0.0616418, 0.0118918, 0.963776, 0.695259, 0.77191
-1, 0.910205, 0.63383, 0.424393, 0.776579, 0.182883, 0.287688, 0.169224, 0.999863, 0.574568, 0.570884
-1, 0.842089, 0.469783, 0.626141, 0.156144, 0.00851214, 0.0647167, 0.19037, 0.34602, 0.509832, 0.493529
1, 0.895232, 0.398281, 0.508836, 0.283149, 0.00808604, 0.0366919, 0.0204463, 0.578282, 0.459602, 0.605419
-1, 0.737539, 0.38184, 0.324013, 0.866805, 0.354607, 0.473597, 0.351481, 0.988735, 0.342308, 0.354968
1, 0.857242, 0.642198, 0.585353, 0.223018, 0.0149783, 0.0812525, 0.150884, 0.474114, 0.495942, 0.509272
-1, 0.581488, 0.617256, 0.339359, 0.746415, 0.287456, 0.43691, 0.38689, 0.997389, 0.326163, 0.32286
-1, 0.718187, 0.272218, 0.288234, 0.899919, 0.42583, 0.53887, 0.41623, 0.977697, 0.268881, 0.289921
-1, 0.841722, 0.348295, 0.375534, 0.886922, 0.29374, 0.396624, 0.245353, 0.982474, 0.488897, 0.489075
-1, 0.703135, 0.595434, 0.668179, 0.279325, 0.0412773, 0.164403, 0.359353, 0.571977, 0.518323, 0.42299
-1, 0.231299, 0.0694915, 0.102194, 0.819971, 0.614952, 0.755652, 0.834303, 0.997977, 0.171358, 0.111361
-1, 0.84655, 0.433926, 0.383529, 0.857315, 0.2677, 0.374711, 0.233873, 0.991211, 0.499353, 0.498415
1, 0.869678, 0.800419, 0.562274, 0.299192, 0.0262633, 0.10661, 0.145886, 0.604263, 0.501177, 0.517567
-1, 0.768563, 0.658058, 0.380256, 0.766545, 0.240235, 0.369256, 0.274538, 0.999385, 0.431648, 0.432495
1, 0.814017, 0.198595, 0.805108, 0.107251, 0.00702909, 0.0705715, 0.426341, 0.244528, 0.62742, 0.462882
1, 0.917619, 0.733284, 0.527506, 0.327689, 0.0215366, 0.0823867, 0.0753317, 0.64849, 0.507623, 0.573894
1, 0.527822, 0.496013, 0.297987, 0.783034, 0.348622, 0.497017, 0.448792, 0.999989, 0.271132, 0.271076
1, 0.861098, 0.604942, 0.580932, 0.209712, 0.0125659, 0.0728844, 0.137974, 0.449639, 0.491282, 0.514305
-1, 0.614922, 0.276373, 0.245052, 0.879703, 0.469197, 0.591027, 0.505674, 0.984879, 0.197556, 0.216287
-1, 0.957661, 0.432508, 0.456856, 0.825786, 0.142539, 0.217184, 0.0886639, 0.997236, 0.731536, 0.719996
1, 0.860844, 0.381578, 0.558978, 0.138663, 0.0042262, 0.0378822, 0.0868563, 0.310479, 0.45217, 0.525521
1, 0.59633, 0.438127, 0.292112, 0.822002, 0.37208, 0.509295, 0.434221, 0.997731, 0.269231, 0.277849
-1, 0.529549, 0.434662, 0.278795, 0.807013, 0.381913, 0.525808, 0.471922, 0.999213, 0.247328, 0.251082
1, 0.847248, 0.490046, 0.611562, 0.162752, 0.00863318, 0.0635291, 0.170581, 0.359237, 0.501266, 0.499542
-1, 0.994331, 0.692883, 0.472151, 0.685176, 0.0946061, 0.17374, 0.0806713, 0.982827, 0.663331, 0.677024
1, 0.850319, 0.673193, 0.591094, 0.234917, 0.0176451, 0.090267, 0.166768, 0.495567, 0.499861, 0.502331
-1, 0.547913, 0.345302, 0.252106, 0.842768, 0.434499, 0.569167, 0.505838, 0.994412, 0.211862, 0.22192
1, 0.856085, 0.804033, 0.570565, 0.297624, 0.0278864, 0.11291, 0.163936, 0.601757, 0.500973, 0.506331
-1, 0.978652, 0.763264, 0.464587, 0.678624, 0.108043, 0.198381, 0.106018, 0.980514, 0.626622, 0.635618
-1, 0.758453, 0.752518, 0.395531, 0.721852, 0.211994, 0.345732, 0.269289, 0.993082, 0.436371, 0.434501
-1, 0.740113, 0.286193, 0.304054, 0.89871, 0.402865, 0.515057, 0.38519, 0.978166, 0.302208, 0.320853
1, 0.920927, 0.615363, 0.516547, 0.327432, 0.0164508, 0.0638244, 0.0459126, 0.648103, 0.502381, 0.599219
-1, 0.683669, 0.447679, 0.317771, 0.835809, 0.346025, 0.474851, 0.374242, 0.995688, 0.320169, 0.330707
1, 0.848126, 0.263234, 0.616697, 0.0845619, 0.00225308, 0.0319719, 0.159656, 0.195256, 0.495253, 0.501275
-1, 0.941322, 0.387238, 0.448636, 0.852487, 0.164354, 0.241542, 0.10286, 0.992354, 0.721877, 0.705769
-1, 0.587889, 0.831463, 0.52253, 0.469258, 0.111401, 0.267587, 0.349959, 0.83072, 0.436801, 0.385186
-1, 0.861761, 0.543625, 0.398009, 0.817019, 0.231532, 0.341606, 0.213779, 0.998309, 0.519635, 0.517317
-1, 0.971569, 0.458464, 0.493311, 0.637339, 0.0424073, 0.0855925, 0.0229833, 0.962592, 0.692563, 0.751731
-1, 0.910776, 0.597055, 0.520722, 0.298323, 0.0142116, 0.0604043, 0.0493046, 0.602875, 0.489628, 0.587022
1, 0.833591, 0.657968, 0.609912, 0.230198, 0.0188656, 0.097158, 0.198119, 0.487109, 0.506171, 0.488369
1, 0.799532, 0.888609, 0.433886, 0.648347, 0.157455, 0.288507, 0.23222, 0.967935, 0.472377, 0.468514
-1, 0.918059, 0.643553, 0.520598, 0.318296, 0.0169697, 0.0674705, 0.0540323, 0.634186, 0.500477, 0.589238
-1, 0.957706, 0.494148, 0.450496, 0.809458, 0.149982, 0.231782, 0.104203, 0.999023, 0.694864, 0.685663
-1, 0.860157, 0.286785, 0.533491, 0.125131, 0.00251, 0.0253721, 0.0487018, 0.282394, 0.412026, 0.535617
-1, 0.843094, 0.471712, 0.623454, 0.156594, 0.00845104, 0.0641764, 0.186489, 0.346924, 0.508175, 0.494661
-1, 0.128723, 0.042387, 0.122767, 0.778602, 0.568859, 0.729532, 0.846479, 0.999918, 0.21686, 0.132528
-1, 0.877426, 0.727931, 0.560288, 0.269383, 0.0194495, 0.0884488, 0.12469, 0.555377, 0.496114, 0.527549
-1, 0.756458, 0.0967031, 0.225542, 0.958548, 0.573712, 0.662402, 0.540301, 0.949047, 0.144329, 0.180027
1, 0.787708, 0.60358, 0.654581, 0.230739, 0.023691, 0.117715, 0.278636, 0.488081, 0.522137, 0.458343
1, 0.878056, 0.654765, 0.558509, 0.24174, 0.0145818, 0.074346, 0.109857, 0.507684, 0.488203, 0.532431
-1, 0.553194, 0.220606, 0.200702, 0.882548, 0.531258, 0.651393, 0.592965, 0.983952, 0.14629, 0.160254
-1, 0.712196, 0.474372, 0.332342, 0.83085, 0.324725, 0.451987, 0.346156, 0.996496, 0.350082, 0.358886
-1, 0.731594, 0.687695, 0.377491, 0.748393, 0.239698, 0.374627, 0.293208, 0.997646, 0.410809, 0.410618
-1, 0.876901, 0.594167, 0.555765, 0.220899, 0.0114457, 0.0641706, 0.0983602, 0.470249, 0.479856, 0.535371
1, 0.83022, 0.672767, 0.610157, 0.237284, 0.0203394, 0.101432, 0.202922, 0.499787, 0.506401, 0.486082
-1, 0.116715, 0.280721, 0.327297, 0.63615, 0.319106, 0.518422, 0.656415, 0.96199, 0.311922, 0.222855
1, 0.747724, 0.944871, 0.457052, 0.582513, 0.135837, 0.273974, 0.253735, 0.929906, 0.455236, 0.443996
-1, 0.498828, 0.302379, 0.703191, 0.330572, 0.080062, 0.251708, 0.554774, 0.652827, 0.531153, 0.364758
1, 0.825251, 0.69706, 0.609091, 0.249117, 0.0228106, 0.108116, 0.208852, 0.520632, 0.506071, 0.483004
1, 0.701191, 0.927699, 0.524149, 0.459146, 0.0918366, 0.231224, 0.280767, 0.81982, 0.459843, 0.427709
1, 0.836921, 0.375108, 0.658664, 0.126395, 0.00627198, 0.0579133, 0.227837, 0.285038, 0.530233, 0.486156
1, 0.854946, 0.599557, 0.59066, 0.2053, 0.0127995, 0.0753359, 0.152667, 0.441411, 0.495483, 0.507501
-1, 0.868905, 0.406404, 0.395099, 0.866434, 0.254995, 0.356156, 0.209061, 0.988838, 0.541175, 0.536312
-1, 0.821904, 0.538188, 0.381047, 0.818711, 0.255371, 0.371716, 0.24898, 0.998122, 0.469475, 0.470506
-1, 0.907679, 0.699111, 0.428015, 0.748951, 0.172056, 0.280125, 0.171428, 0.997716, 0.562456, 0.560544
1, 0.950728, 0.336072, 0.493929, 0.697212, 0.0411386, 0.0761552, 0.0153949, 0.986697, 0.740054, 0.794337
-1, 0.630665, 0.157541, 0.190615, 0.917494, 0.578764, 0.682903, 0.606436, 0.970328, 0.121115, 0.144156
1, 0.844877, 0.0901377, 0.754297, 0.0358926, 0.000670219, 0.0206692, 0.33585, 0.0850684, 0.614336, 0.490396
-1, 0.910205, 0.504077, 0.4203, 0.826696, 0.202593, 0.300416, 0.164696, 0.997109, 0.600137, 0.592271
-1, 0.904737, 0.317954, 0.424826, 0.890877, 0.218825, 0.303544, 0.147448, 0.981081, 0.65956, 0.642694
1, 0.770978, 0.57617, 0.669566, 0.231928, 0.0255603, 0.124939, 0.306641, 0.490217, 0.52777, 0.449417
1, 0.721813, 0.399522, 0.321015, 0.858588, 0.353902, 0.475701, 0.3597, 0.990897, 0.333399, 0.345852
1, 0.844114, 0.472127, 0.620892, 0.156544, 0.00833579, 0.0634279, 0.182621, 0.346824, 0.506545, 0.495817
-1, 0.606743, 0.40372, 0.28479, 0.836388, 0.388823, 0.522531, 0.441927, 0.995588, 0.259107, 0.2703
1, 0.857038, 0.23592, 0.528915, 0.108914, 0.00174317, 0.0203051, 0.0412694, 0.248085, 0.395443, 0.533223
-1, 0.764677, 0.504706, 0.355384, 0.826693, 0.292736, 0.415356, 0.299893, 0.99711, 0.403789, 0.409374
-1, 0.656705, 0.40664, 0.299675, 0.845358, 0.37454, 0.503504, 0.407484, 0.993895, 0.286555, 0.299294
1, 0.98578, 0.790708, 0.495136, 0.530929, 0.0514741, 0.122418, 0.0654445, 0.889977, 0.598998, 0.644541
-1, 0.914635, 0.62392, 0.520905, 0.308821, 0.0157004, 0.0643843, 0.0522574, 0.619483, 0.495606, 0.587841
-1, 0.689011, 0.626387, 0.356649, 0.767768, 0.270726, 0.408285, 0.32807, 0.999461, 0.373925, 0.375534
-1, 0.864089, 0.40339, 0.392074, 0.867707, 0.26002, 0.361981, 0.214934, 0.988484, 0.532023, 0.527994
-1, 0.858194, 0.586887, 0.58579, 0.20146, 0.0118592, 0.0714269, 0.143122, 0.434204, 0.492198, 0.511383
-1, 0.926184, 0.720129, 0.521575, 0.344122, 0.0219669, 0.0803932, 0.0654713, 0.672867, 0.513549, 0.586802
1, 0.901931, 0.762261, 0.53968, 0.309382, 0.0222813, 0.0893395, 0.0981077, 0.620361, 0.502705, 0.551853
-1, 0.453016, 0.587194, 0.329173, 0.715374, 0.296195, 0.459188, 0.450651, 0.991604, 0.296588, 0.28056
1, 0.927528, 0.799052, 0.523913, 0.364379, 0.0280072, 0.0960792, 0.0829341, 0.701768, 0.52064, 0.576445
1, 0.91676, 0.230699, 0.458135, 0.905929, 0.162123, 0.226123, 0.0811739, 0.975295, 0.79784, 0.77123
1, 0.89058, 0.627354, 0.415849, 0.782144, 0.196369, 0.30496, 0.18646, 0.99998, 0.550608, 0.547478
-1, 0.842609, 0.327702, 0.374969, 0.893899, 0.298351, 0.39981, 0.245757, 0.979981, 0.490027, 0.490122
1, 0.83701, 0.464231, 0.638786, 0.155977, 0.00902044, 0.0680962, 0.209296, 0.345686, 0.517613, 0.488157
-1, 0.839375, 0.035007, 0.324633, 0.988685, 0.449455, 0.531336, 0.349875, 0.929817, 0.349922, 0.370031
-1, 0.82054, 0.566199, 0.383531, 0.807951, 0.248208, 0.366061, 0.247501, 0.999143, 0.469778, 0.470574
-1, 0.59612, 0.497555, 0.30836, 0.799965, 0.341911, 0.483033, 0.413205, 0.999645, 0.291844, 0.296944
1, 0.899062, 0.77487, 0.541957, 0.310423, 0.0232097, 0.0925016, 0.104185, 0.621988, 0.503131, 0.547559
1, 0.847114, 0.0329683, 0.760005, 0.0130939, 9.33851e-05, 0.00773671, 0.341259, 0.0313998, 0.626373, 0.496242
-1, 0.956373, 0.509506, 0.499176, 0.504354, 0.0261988, 0.0667953, 0.0219212, 0.865971, 0.600226, 0.693681
1, 0.716623, 0.121814, 0.870139, 0.181491, 0.0257562, 0.14472, 0.585958, 0.396055, 0.64899, 0.423579
1, 0.992252, 0.585284, 0.489346, 0.631781, 0.0551156, 0.111477, 0.0393726, 0.959739, 0.677953, 0.722014
-1, 0.685849, 0.477357, 0.324838, 0.825519, 0.331959, 0.462301, 0.364036, 0.997272, 0.33174, 0.340658
1, 0.798661, 0.898567, 0.564192, 0.366087, 0.0506266, 0.162995, 0.221866, 0.704147, 0.492062, 0.471304
1, 0.845105, 0.495209, 0.616113, 0.164774, 0.0090901, 0.0658542, 0.1782, 0.363258, 0.504348, 0.497088
1, 0.954443, 0.692388, 0.507331, 0.421901, 0.0273857, 0.0825095, 0.0467354, 0.776832, 0.550686, 0.630221
-1, 0.836614, 0.849474, 0.571249, 0.323533, 0.0357886, 0.132028, 0.188171, 0.642195, 0.49987, 0.492509
-1, 0.917748, 0.517029, 0.424532, 0.820273, 0.194246, 0.290966, 0.157161, 0.997941, 0.610048, 0.602054
-1, 0.359413, 0.262394, 0.632826, 0.3982, 0.122546, 0.316479, 0.600481, 0.747169, 0.493558, 0.331517
-1, 0.848251, 0.00570598, 0.402291, 0.998383, 0.319425, 0.391159, 0.195699, 0.922982, 0.619198, 0.600999
1, 0.846772, 0.467688, 0.614463, 0.154655, 0.00785035, 0.0607319, 0.172364, 0.343027, 0.502173, 0.498942
1, 0.863256, 0.0374772, 0.498667, 0.898932, 0.0201978, 0.0291594, 0.00140859, 0.978081, 0.901406, 0.935491
-1, 0.983523, 0.839245, 0.480356, 0.601215, 0.0801691, 0.166605, 0.094442, 0.94219, 0.606138, 0.627894
1, 0.848788, 0.425512, 0.610816, 0.139697, 0.0061884, 0.0532047, 0.162674, 0.312605, 0.497696, 0.501642
1, 0.730429, 0.554759, 0.352618, 0.80351, 0.287165, 0.416473, 0.315681, 0.999449, 0.384969, 0.389818
-1, 0.814259, 0.369197, 0.360427, 0.878788, 0.311135, 0.419727, 0.276415, 0.985171, 0.440518, 0.445458
-1, 0.997675, 0.672387, 0.475856, 0.679819, 0.0871329, 0.161841, 0.0713085, 0.980947, 0.672513, 0.689982
1, 0.885829, 0.850451, 0.547139, 0.335025, 0.0311302, 0.113555, 0.133364, 0.659475, 0.506416, 0.529911
1, 0.900883, 0.731914, 0.539541, 0.297517, 0.0199417, 0.083341, 0.0924434, 0.601587, 0.498969, 0.553641
-1, 0.962784, 0.504939, 0.453461, 0.801617, 0.143154, 0.223755, 0.0990689, 0.999559, 0.69928, 0.691429
1, 0.839056, 0.221788, 0.707311, 0.0794415, 0.00286873, 0.0411108, 0.281654, 0.18395, 0.568764, 0.484553
-1, 0.884624, 0.58397, 0.543808, 0.231491, 0.0111798, 0.060327, 0.0799437, 0.489433, 0.475578, 0.547815
1, 0.847203, 0.0588763, 0.675947, 0.0191696, 0.000150794, 0.00900784, 0.231446, 0.0458275, 0.551251, 0.497549
1, 0.757437, 0.030354, 0.110865, 0.975407, 0.777428, 0.833781, 0.771976, 0.938665, 0.0282997, 0.0514456
1, 0.97093, 0.509858, 0.495655, 0.575666, 0.0357284, 0.0797657, 0.0242232, 0.925116, 0.648642, 0.721506
1, 0.837989, 0.226307, 0.711492, 0.0820732, 0.00310798, 0.0430062, 0.287998, 0.18977, 0.571374, 0.48334
1, 0.977976, 0.756118, 0.463569, 0.683782, 0.110033, 0.200484, 0.106719, 0.982348, 0.628014, 0.636239
1, 0.893847, 0.76474, 0.545897, 0.300159, 0.022213, 0.0913697, 0.108378, 0.605803, 0.500781, 0.542745
-1, 0.876327, 0.308437, 0.509763, 0.218168, 0.00450881, 0.026568, 0.0179732, 0.465251, 0.417371, 0.58217
-1, 0.532689, 0.271813, 0.219776, 0.862447, 0.489786, 0.618353, 0.562174, 0.98991, 0.171489, 0.182485
1, 0.852679, 0.560247, 0.596192, 0.189549, 0.0110586, 0.0703745, 0.155811, 0.411586, 0.495847, 0.505479
-1, 0.863496, 0.0365421, 0.494631, 0.961156, 0.0595552, 0.080223, 0.00938112, 0.947504, 0.96697, 0.955802
1, 0.852769, 0.25444, 0.567585, 0.0888497, 0.00181316, 0.0252438, 0.0932046, 0.204672, 0.444593, 0.514758
-1, 0.600607, 0.542201, 0.321004, 0.783524, 0.320132, 0.463413, 0.397132, 0.999993, 0.308914, 0.311611
-1, 0.671797, 0.92342, 0.501806, 0.496101, 0.110241, 0.255984, 0.294995, 0.858043, 0.445755, 0.414838
1, 0.839747, 0.501185, 0.626766, 0.168071, 0.0100274, 0.0706867, 0.195734, 0.369787, 0.510996, 0.491484
-1, 0.665179, 0.847523, 0.417031, 0.6407, 0.183858, 0.332049, 0.305389, 0.964267, 0.410074, 0.397621
-1, 0.778413, 0.675699, 0.385605, 0.76002, 0.231733, 0.36012, 0.266085, 0.998889, 0.441194, 0.441503
-1, 0.891921, 0.608056, 0.415118, 0.789816, 0.199373, 0.306822, 0.185448, 0.999969, 0.554411, 0.550834
1, 0.400261, 0.27699, 0.204039, 0.823835, 0.484876, 0.628416, 0.617283, 0.997497, 0.17279, 0.164864
1, 0.971949, 0.770031, 0.502604, 0.474528, 0.0390534, 0.104123, 0.0589388, 0.83627, 0.574453, 0.633824
1, 0.854276, 0.816919, 0.569623, 0.304406, 0.0294799, 0.116572, 0.166946, 0.612539, 0.501139, 0.504846
-1, 0.93797, 0.523915, 0.436117, 0.811208, 0.173881, 0.265338, 0.134511, 0.998875, 0.643999, 0.635336
-1, 0.848784, 0.474296, 0.387297, 0.842884, 0.256184, 0.364999, 0.229258, 0.994389, 0.502851, 0.501615
