-1, 0.624974, 0.732059, 0.440409, 0.727231
-1, 0.0138841, 0.00517954, 0.234317, 0.67399
1, 0.498919, 0.373192, 0.634698, 0.122184
1, 0.499667, 0.577641, 0.603908, 0.195767
-1, 0.582506, 0.86694, 0.451393, 0.657453
-1, 0.298595, 0.503294, 0.568588, 0.436826
1, 0.186479, 0.637408, 0.349714, 0.691398
-1, 0.498951, 0.769059, 0.582228, 0.279052
-1, 0.620931, 0.724445, 0.438682, 0.731789
1, 0.522542, 0.930838, 0.455929, 0.618177
1, 0.808767, 0.305665, 0.499234, 0.509314
-1, 0.770856, 0.469828, 0.461012, 0.80439
1, 0.499474, 0.0914512, 0.784765, 0.0409384
-1, 0.530215, 0.793105, 0.545556, 0.312313
-1, 0.499849, 0.0080227, 0.499652, 0.0354835
1, 0.496182, 0.409731, 0.667385, 0.141997
1, 0.500142, 0.334648, 0.605879, 0.108837
-1, 0.333057, 0.660482, 0.564233, 0.430204
1, 0.551799, 0.796688, 0.53227, 0.338986
-1, 0.600979, 0.682029, 0.429975, 0.75482
1, 0.502673, 0.441226, 0.581608, 0.149709
-1, 0.508604, 0.569011, 0.567157, 0.202552
1, 0.49961, 0.100108, 0.695102, 0.0340269
-1, 0.654117, 0.733067, 0.44715, 0.72003
1, 0.496491, 0.455505, 0.647832, 0.154621
-1, 0.937514, 0.355061, 0.490442, 0.737242
1, 0.499034, 0.511578, 0.614171, 0.170781
-1, 0.288604, 0.606551, 0.34344, 0.765914
1, 0.499392, 0.156253, 0.705154, 0.0548332
-1, 0.509316, 0.650996, 0.404626, 0.774462
-1, 0.489544, 0.284035, 0.371178, 0.908477
1, 0.688366, 0.852941, 0.478815, 0.602735
-1, 0.693284, 0.642923, 0.44847, 0.754183
-1, 0.605824, 0.22406, 0.432707, 0.92131
-1, 0.437117, 0.344779, 0.349984, 0.886173
-1, 0.335825, 0.664439, 0.565637, 0.428255
1, 0.698511, 0.700555, 0.502015, 0.473321
-1, 0.874881, 0.514616, 0.48248, 0.715593
-1, 0.645967, 0.775671, 0.450397, 0.69863
1, 0.499316, 0.166962, 0.706991, 0.058976
-1, 0.508276, 0.11052, 0.382715, 0.964895
-1, 0.497821, 0.00674306, 0.334224, 0.998041
-1, 0.250086, 0.311032, 0.551176, 0.459949
-1, 0.611956, 0.0229225, 0.496498, 0.968903
1, 0.926285, 0.384665, 0.494535, 0.653376
1, 0.498354, 0.471453, 0.625483, 0.156694
-1, 0.499602, 0.191216, 0.637142, 0.0611082
-1, 0.350278, 0.800777, 0.399994, 0.6822
-1, 0.64626, 0.46683, 0.431746, 0.834922
1, 0.515027, 0.904384, 0.546006, 0.363025
1, 0.519986, 0.721929, 0.554832, 0.27188
-1, 0.494087, 0.0787879, 0.36191, 0.97508
-1, 0.498905, 0.07403, 0.880134, 0.0593896
-1, 0.397233, 0.692204, 0.607808, 0.368901
1, 0.538444, 0.0473839, 0.499602, 0.220301
1, 0.488699, 0.586315, 0.645419, 0.211761
1, 0.665386, 0.707484, 0.447151, 0.730306
-1, 0.4981, 0.0622957, 0.915122, 0.0744528
1, 0.501578, 0.385135, 0.584817, 0.129225
-1, 0.421246, 0.448931, 0.356093, 0.849011
-1, 0.373484, 0.622523, 0.366099, 0.777221
1, 0.49922, 0.797756, 0.577114, 0.293746
1, 0.499498, 0.242802, 0.638416, 0.0781018
1, 0.499582, 0.101555, 0.715133, 0.0361204
-1, 0.0996508, 0.203251, 0.166253, 0.831717
1, 0.499575, 0.114087, 0.699034, 0.0391915
-1, 0.238258, 0.350176, 0.263074, 0.850155
-1, 0.585355, 0.771103, 0.436218, 0.713986
-1, 0.423326, 0.972353, 0.487715, 0.522151
-1, 0.673016, 0.467544, 0.438776, 0.830224
1, 0.497396, 0.539378, 0.621235, 0.18212
-1, 0.381473, 0.485036, 0.346807, 0.832092
1, 0.755622, 0.564939, 0.499512, 0.497728
1, 0.930262, 0.335991, 0.496194, 0.639706
-1, 0.594078, 0.63383, 0.424393, 0.776579
-1, 0.498316, 0.469783, 0.626141, 0.156144
1, 0.566733, 0.398281, 0.508836, 0.283149
-1, 0.367534, 0.38184, 0.324013, 0.866805
1, 0.503614, 0.642198, 0.585353, 0.223018
-1, 0.573989, 0.517007, 0.412358, 0.82449
-1, 0.247595, 0.617256, 0.339359, 0.746415
-1, 0.493053, 0.283981, 0.766178, 0.133782
-1, 0.60409, 0.82368, 0.514639, 0.41046
-1, 0.491126, 0.348295, 0.375534, 0.886922
-1, 0.451984, 0.595434, 0.668179, 0.279325
-1, 0.466091, 0.973595, 0.527194, 0.441328
-1, 0.052225, 0.0694915, 0.102194, 0.819971
-1, 0.49831, 0.433926, 0.383529, 0.857315
1, 0.559445, 0.733284, 0.527506, 0.327689
-1, 0.535703, 0.41098, 0.396224, 0.864748
1, 0.505075, 0.604942, 0.580932, 0.209712
-1, 0.262108, 0.276373, 0.245052, 0.879703
1, 0.504067, 0.381578, 0.558978, 0.138663
-1, 0.497351, 0.686675, 0.40574, 0.759226
1, 0.497931, 0.332939, 0.671645, 0.113463
-1, 0.19886, 0.434662, 0.278795, 0.807013
1, 0.494372, 0.516661, 0.644949, 0.178772
1, 0.523879, 0.429096, 0.392596, 0.858738
1, 0.499603, 0.490046, 0.611562, 0.162752
-1, 0.774221, 0.692883, 0.472151, 0.685176
1, 0.500818, 0.673193, 0.591094, 0.234917
-1, 0.210296, 0.345302, 0.252106, 0.842768
-1, 0.711136, 0.763264, 0.464587, 0.678624
-1, 0.376206, 0.0961958, 0.199815, 0.953923
-1, 0.402613, 0.752518, 0.395531, 0.721852
1, 0.42903, 0.474441, 0.36202, 0.84041
-1, 0.370418, 0.286193, 0.304054, 0.89871
1, 0.579783, 0.615363, 0.516547, 0.327432
-1, 0.317653, 0.447679, 0.317771, 0.835809
1, 0.499764, 0.263234, 0.616697, 0.0845619
-1, 0.703675, 0.387238, 0.448636, 0.852487
-1, 0.34873, 0.831463, 0.52253, 0.469258
-1, 0.520053, 0.543625, 0.398009, 0.817019
-1, 0.375506, 0.629849, 0.608755, 0.380427
1, 0.510671, 0.530839, 0.556788, 0.195885
1, 0.719962, 0.289305, 0.45985, 0.880286
1, 0.508649, 0.470689, 0.554082, 0.175587
-1, 0.560108, 0.597055, 0.520722, 0.298323
1, 0.396881, 0.538659, 0.359716, 0.813749
1, 0.450197, 0.888609, 0.433886, 0.648347
-1, 0.234287, 0.386505, 0.273487, 0.83679
-1, 0.568558, 0.643553, 0.520598, 0.318296
-1, 0.488621, 0.48994, 0.68121, 0.185934
-1, 0.504693, 0.286785, 0.533491, 0.125131
-1, 0.670098, 0.847955, 0.469398, 0.633733
-1, 0.498554, 0.471712, 0.623454, 0.156594
-1, 0.0143399, 0.042387, 0.122767, 0.778602
-1, 0.515841, 0.727931, 0.560288, 0.269383
1, 0.491816, 0.701458, 0.606752, 0.250399
-1, 0.220885, 0.220606, 0.200702, 0.882548
-1, 0.344559, 0.474372, 0.332342, 0.83085
-1, 0.373099, 0.687695, 0.377491, 0.748393
-1, 0.514258, 0.594167, 0.555765, 0.220899
-1, 0.907683, 0.461033, 0.491163, 0.667281
-1, 0.0612047, 0.280721, 0.327297, 0.63615
1, 0.412782, 0.944871, 0.457052, 0.582513
-1, 0.389153, 0.302379, 0.703191, 0.330572
1, 0.491109, 0.69706, 0.609091, 0.249117
1, 0.123307, 0.269988, 0.201063, 0.827865
1, 0.406952, 0.927699, 0.524149, 0.459146
1, 0.499421, 0.199735, 0.663341, 0.0653992
1, 0.497713, 0.375108, 0.658664, 0.126395
1, 0.502425, 0.599557, 0.59066, 0.2053
-1, 0.996971, 0.0412558, 0.499257, 0.7492
1, 0.950922, 0.336072, 0.493929, 0.697212
-1, 0.285871, 0.157541, 0.190615, 0.917494
