  -1, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0821944, 0.1976110, 0.5080470, 0.5212530, 0.4851180, 0.5068830, 0.5052040, 0.5098350, 0.5092610, 0.4939180, 0.5208750, 0.4976070
  -1, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0832028, 0.1974230, 0.5118300, 0.5138530, 0.4992980, 0.5173600, 0.5106560, 0.5013420, 0.5131220, 0.4987010, 0.5035480, 0.5111410
  -1, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0829439, 0.1963970, 0.4992980, 0.5173600, 0.5106560, 0.5013420, 0.5131220, 0.4987010, 0.5035480, 0.5111410, 0.5057260, 0.5074660
  -1, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0819689, 0.1970040, 0.5035480, 0.5111410, 0.5057260, 0.5074660, 0.4948220, 0.5106010, 0.4915120, 0.4996750, 0.5146790, 0.4927060
  -1, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0822225, 0.1998040, 0.5029030, 0.5152240, 0.4927200, 0.5086850, 0.5106760, 0.5180340, 0.5156180, 0.5031940, 0.5192160, 0.4879140
  -1, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0809017, 0.1980300, 0.5180340, 0.5156180, 0.5031940, 0.5192160, 0.4879140, 0.4963060, 0.5186440, 0.4979670, 0.5022230, 0.5170140
  -1, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0810819, 0.1976110, 0.5031940, 0.5192160, 0.4879140, 0.4963060, 0.5186440, 0.4979670, 0.5022230, 0.5170140, 0.5130670, 0.5158560
  -1, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0806101, 0.1988240, 0.5192160, 0.4879140, 0.4963060, 0.5186440, 0.4979670, 0.5022230, 0.5170140, 0.5130670, 0.5158560, 0.4981380
  -1, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0815037, 0.1988240, 0.4879140, 0.4963060, 0.5186440, 0.4979670, 0.5022230, 0.5170140, 0.5130670, 0.5158560, 0.4981380, 0.5175560
  -1, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0819695, 0.1990100, 0.4979670, 0.5022230, 0.5170140, 0.5130670, 0.5158560, 0.4981380, 0.5175560, 0.5067460, 0.5029610, 0.5110210
  -1, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0828538, 0.1990100, 0.5170140, 0.5130670, 0.5158560, 0.4981380, 0.5175560, 0.5067460, 0.5029610, 0.5110210, 0.5009860, 0.5046510
  -1, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0822131, 0.1974230, 0.4981380, 0.5175560, 0.5067460, 0.5029610, 0.5110210, 0.5009860, 0.5046510, 0.5116460, 0.5050400, 0.5110210
  -1, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0823633, 0.1974230, 0.5067460, 0.5029610, 0.5110210, 0.5009860, 0.5046510, 0.5116460, 0.5050400, 0.5110210, 0.4826520, 0.5132850
  -1, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0800095, 0.1988240, 0.5050400, 0.5110210, 0.4826520, 0.5132850, 0.4979550, 0.5084700, 0.5185630, 0.4857640, 0.5125500, 0.5192230
  -1, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0810486, 0.1988240, 0.5110210, 0.4826520, 0.5132850, 0.4979550, 0.5084700, 0.5185630, 0.4857640, 0.5125500, 0.5192230, 0.5130760
  -1, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0822498, 0.2002240, 0.5187580, 0.4913740, 0.5157610, 0.5012420, 0.5101730, 0.5184280, 0.5062450, 0.4986000, 0.5090490, 0.5124670
  -1, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0815064, 0.2002240, 0.5012420, 0.5101730, 0.5184280, 0.5062450, 0.4986000, 0.5090490, 0.5124670, 0.5070040, 0.5072060, 0.5091120
  -1, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0819382, 0.1984030, 0.5062450, 0.4986000, 0.5090490, 0.5124670, 0.5070040, 0.5072060, 0.5091120, 0.4923500, 0.5111500, 0.5182870
  -1, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0820843, 0.1977980, 0.5070040, 0.5072060, 0.5091120, 0.4923500, 0.5111500, 0.5182870, 0.4919950, 0.5083170, 0.5143900, 0.5033470
  -1, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0812788, 0.1996170, 0.4978390, 0.4977700, 0.4956030, 0.5130850, 0.5152540, 0.5154950, 0.5137340, 0.4969020, 0.5154000, 0.5012150
  -1, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0816519, 0.1998040, 0.5130850, 0.5152540, 0.5154950, 0.5137340, 0.4969020, 0.5154000, 0.5012150, 0.5033520, 0.5164230, 0.4845160
  -1, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0810893, 0.1984030, 0.5152540, 0.5154950, 0.5137340, 0.4969020, 0.5154000, 0.5012150, 0.5033520, 0.5164230, 0.4845160, 0.5153270
  -1, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0807229, 0.1984030, 0.5154950, 0.5137340, 0.4969020, 0.5154000, 0.5012150, 0.5033520, 0.5164230, 0.4845160, 0.5153270, 0.5031830
  -1, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0794496, 0.1996170, 0.4969020, 0.5154000, 0.5012150, 0.5033520, 0.5164230, 0.4845160, 0.5153270, 0.5031830, 0.5114800, 0.5169210
  -1, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0833550, 0.1980300, 0.5183930, 0.5077840, 0.5149260, 0.5070930, 0.5114610, 0.5066320, 0.4913060, 0.5183940, 0.5070260, 0.5008220
  -1, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0835679, 0.1980300, 0.5066320, 0.4913060, 0.5183940, 0.5070260, 0.5008220, 0.5214190, 0.4837530, 0.5068330, 0.5097410, 0.5149620
  -1, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0818587, 0.1993830, 0.5089530, 0.4898060, 0.5115330, 0.5068990, 0.5031720, 0.5189320, 0.5028580, 0.5055220, 0.5040600, 0.5083360
  -1, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0809805, 0.1996170, 0.5068990, 0.5031720, 0.5189320, 0.5028580, 0.5055220, 0.5040600, 0.5083360, 0.5160210, 0.4978370, 0.5224000
  -1, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0825415, 0.1977980, 0.5224000, 0.5095520, 0.5042010, 0.5145090, 0.5030330, 0.5070310, 0.5137220, 0.5141660, 0.5097300, 0.4991580
  -1, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0839663, 0.1966310, 0.5145090, 0.5030330, 0.5070310, 0.5137220, 0.5141660, 0.5097300, 0.4991580, 0.5168840, 0.5096910, 0.5031110
  -1, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0832228, 0.1966310, 0.5030330, 0.5070310, 0.5137220, 0.5141660, 0.5097300, 0.4991580, 0.5168840, 0.5096910, 0.5031110, 0.5010470
  -1, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0833683, 0.1954170, 0.5096910, 0.5031110, 0.5010470, 0.5036050, 0.5050820, 0.5134400, 0.5094680, 0.5141100, 0.4847150, 0.5164980
  -1, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0825528, 0.1963970, 0.5094680, 0.5141100, 0.4847150, 0.5164980, 0.5053020, 0.5049280, 0.5128520, 0.4928670, 0.5047480, 0.5107800
  -1, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0818134, 0.1974230, 0.5053020, 0.5049280, 0.5128520, 0.4928670, 0.5047480, 0.5107800, 0.5036760, 0.5188310, 0.5047080, 0.5224660
  -1, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0814777, 0.1974230, 0.5049280, 0.5128520, 0.4928670, 0.5047480, 0.5107800, 0.5036760, 0.5188310, 0.5047080, 0.5224660, 0.5087500
  -1, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0825328, 0.1974230, 0.5128520, 0.4928670, 0.5047480, 0.5107800, 0.5036760, 0.5188310, 0.5047080, 0.5224660, 0.5087500, 0.5059730
  -1, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0838054, 0.1977980, 0.5107800, 0.5036760, 0.5188310, 0.5047080, 0.5224660, 0.5087500, 0.5059730, 0.5057450, 0.4822330, 0.5056060
  -1, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0820456, 0.1977980, 0.5059730, 0.5057450, 0.4822330, 0.5056060, 0.5108150, 0.5143210, 0.5103480, 0.4911220, 0.5160940, 0.4889770
  -1, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0804706, 0.1988240, 0.5103480, 0.4911220, 0.5160940, 0.4889770, 0.5037670, 0.5165490, 0.5022980, 0.5025990, 0.5090980, 0.5112550
  -1, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0800041, 0.1996170, 0.4911220, 0.5160940, 0.4889770, 0.5037670, 0.5165490, 0.5022980, 0.5025990, 0.5090980, 0.5112550, 0.5178450
  -1, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0797292, 0.1996170, 0.4889770, 0.5037670, 0.5165490, 0.5022980, 0.5025990, 0.5090980, 0.5112550, 0.5178450, 0.4870950, 0.5196400
  -1, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0836206, 0.1984030, 0.5042130, 0.5175660, 0.5180170, 0.5169170, 0.5192590, 0.4985910, 0.5225340, 0.4986900, 0.5044730, 0.5174560
  -1, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0847511, 0.1963970, 0.5044730, 0.5174560, 0.5028430, 0.5088630, 0.5101440, 0.5060560, 0.5091290, 0.4921340, 0.5135480, 0.5062330
  -1, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0843260, 0.1968180, 0.5060560, 0.5091290, 0.4921340, 0.5135480, 0.5062330, 0.5108910, 0.5156530, 0.4956040, 0.5058050, 0.5124700
  -1, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0843453, 0.1962110, 0.5062330, 0.5108910, 0.5156530, 0.4956040, 0.5058050, 0.5124700, 0.5015020, 0.5150140, 0.4907440, 0.5205920
  -1, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0838174, 0.1962110, 0.5108910, 0.5156530, 0.4956040, 0.5058050, 0.5124700, 0.5015020, 0.5150140, 0.4907440, 0.5205920, 0.5025840
  -1, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0837494, 0.1963970, 0.5015020, 0.5150140, 0.4907440, 0.5205920, 0.5025840, 0.5069420, 0.5188120, 0.4807280, 0.5125620, 0.5142250
  -1, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0835525, 0.1966310, 0.5142250, 0.5164120, 0.5106080, 0.4891600, 0.5127020, 0.5085920, 0.5002900, 0.5133130, 0.5007730, 0.4950040
  -1, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0829125, 0.1968180, 0.5164120, 0.5106080, 0.4891600, 0.5127020, 0.5085920, 0.5002900, 0.5133130, 0.5007730, 0.4950040, 0.5112840
  -1, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0820937, 0.1976110, 0.5085920, 0.5002900, 0.5133130, 0.5007730, 0.4950040, 0.5112840, 0.5048390, 0.5079920, 0.5047760, 0.5184200
  -1, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0758578, 0.2027900, 0.4953020, 0.4680710, 0.4815420, 0.5187970, 0.5077890, 0.5047970, 0.5174140, 0.5028840, 0.5263430, 0.5153240
  -1, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0781869, 0.2040040, 0.5187970, 0.5077890, 0.5047970, 0.5174140, 0.5028840, 0.5263430, 0.5153240, 0.5241380, 0.5214860, 0.4504790
