   1, 0.2960630, 0.3515460
  -1, 0.6573970, 0.4443480
  -1, 0.6913220, 0.7188730
   1, 0.2792350, 0.5030430
  -1, 0.6181460, 0.4836600
  -1, 0.8105550, 0.2824930
  -1, 0.8042420, 0.3028650
   1, 0.1091280, 0.4698930
  -1, 0.4302920, 0.7634720
   1, 0.3391310, 0.3642050
  -1, 0.7199350, 0.4000500
   1, 0.3736550, 0.4033810
   1, 0.1548830, 0.5726510
   1, 0.1710320, 0.5107900
  -1, 0.7657910, 0.6409030
  -1, 0.9210880, 0.3664640
  -1, 0.8753770, 0.2587130
   1, 0.4733820, 0.2481190
  -1, 0.9018520, 0.5025910
  -1, 0.9436660, 0.3603760
  -1, 0.7572420, 0.6596510
  -1, 0.9686510, 0.0752202
   1, 0.4708790, 0.3143300
   1, 0.2795490, 0.6161070
  -1, 0.6575830, 0.9803240
  -1, 0.9748240, 0.5189140
   1, 0.1533880, 0.5329570
  -1, 0.0597114, 0.8699100
  -1, 0.3690280, 0.7275700
  -1, 0.2205210, 0.0236823
  -1, 0.8500990, 0.4178910
   1, 0.1295030, 0.4262060
   1, 0.2939200, 0.5016570
  -1, 0.8501360, 0.4654610
  -1, 0.5221810, 0.5719740
  -1, 0.4977740, 0.1910840
  -1, 0.2833300, 0.1712750
  -1, 0.8666180, 0.6122590
  -1, 0.8198130, 0.9585900
  -1, 0.8795080, 0.7310580
  -1, 0.8256240, 0.3118820
   1, 0.1630090, 0.5012810
   1, 0.2977950, 0.4839900
  -1, 0.9536800, 0.7688880
   1, 0.3275850, 0.2549800
  -1, 0.8523080, 0.3328660
  -1, 0.6482980, 0.5335610
  -1, 0.8366220, 0.7115690
   1, 0.1254120, 0.2685700
  -1, 0.9583030, 0.7343890
  -1, 0.8823510, 0.7908520
  -1, 0.7482800, 0.5817430
  -1, 0.6672190, 0.1788820
  -1, 0.9103290, 0.4336940
  -1, 0.4592150, 0.6152150
  -1, 0.7490870, 0.0185705
  -1, 0.8185540, 0.5238870
  -1, 0.8880010, 0.4999590
   1, 0.6052670, 0.7168720
  -1, 0.8906750, 0.3932030
   1, 0.1169070, 0.5340420
   1, 0.1568040, 0.5189240
  -1, 0.8362200, 0.6937860
  -1, 0.1092040, 0.2474630
  -1, 0.8265310, 0.5734130
   1, 0.1400680, 0.5249050
  -1, 0.7676430, 0.6115550
  -1, 0.8675190, 0.4786300
   1, 0.3442640, 0.3036630
  -1, 0.7152820, 0.7286780
  -1, 0.9057170, 0.2901810
   1, 0.3512470, 0.4546630
  -1, 0.9884210, 0.5843310
  -1, 0.9153220, 0.0845728
  -1, 0.9233030, 0.5678620
   1, 0.3466580, 0.4319370
   1, 0.0533260, 0.4331280
  -1, 0.9981120, 0.4354120
   1, 0.2170970, 0.4377530
   1, 0.1549170, 0.5042140
  -1, 0.6797500, 0.2929790
   1, 0.3394200, 0.4007470
   1, 0.4458050, 0.3229750
   1, 0.2118500, 0.4755250
  -1, 0.5756630, 0.1757730
   1, 0.0823808, 0.6545550
  -1, 0.8451780, 0.5835170
   1, 0.3003290, 0.3933780
   1, 0.1683240, 0.5367340
  -1, 0.7896770, 0.4565030
  -1, 0.8236740, 0.8234670
   1, 0.4745890, 0.2809310
  -1, 0.8110550, 0.3860360
   1, 0.2077240, 0.4482250
  -1, 0.7356250, 0.4142020
   1, 0.0028289, 0.7426350
  -1, 0.5812850, 0.7527870
  -1, 0.7334160, 0.3946750
  -1, 0.7626170, 0.5438260
  -1, 0.8357220, 0.5905450
  -1, 0.7700920, 0.4673610
  -1, 0.6305540, 0.1125890
  -1, 0.7389660, 0.1487270
  -1, 0.9081640, 0.6421470
  -1, 0.7071530, 0.3349750
   1, 0.3139110, 0.4345610
   1, 0.1475210, 0.6981710
  -1, 0.9230750, 0.6328200
  -1, 0.7593630, 0.5919720
  -1, 0.8686000, 0.8124950
   1, 0.2597050, 0.4986100
   1, 0.1470550, 0.5607490
  -1, 0.7162840, 0.8948100
   1, 0.1290990, 0.5492230
  -1, 0.7954430, 0.4931720
  -1, 0.3924690, 0.7159750
  -1, 0.5797630, 0.0781775
  -1, 0.7578900, 0.4927900
   1, 0.0435639, 0.6483500
   1, 0.0148296, 0.6710850
  -1, 0.7694680, 0.5405670
   1, 0.1546260, 0.5468180
  -1, 0.5644490, 0.0242833
  -1, 0.7106160, 0.3735020
   1, 0.1047170, 0.6338030
   1, 0.3178040, 0.3826180
  -1, 0.6754170, 0.5099460
  -1, 0.2307290, 0.0308840
  -1, 0.7913030, 0.4832980
  -1, 0.8829960, 0.4824210
  -1, 0.7666670, 0.1199700
   1, 0.1424060, 0.4854890
  -1, 0.7839140, 0.7529380
  -1, 0.8556240, 0.6130900
  -1, 0.5069090, 0.8548520
  -1, 0.4225910, 0.1100140
   1, 0.1121980, 0.4765670
   1, 0.2909360, 0.3996060
  -1, 0.8688710, 0.8120230
  -1, 0.7666380, 0.3346120
   1, 0.1511530, 0.7871070
  -1, 0.7154420, 0.3228360
  -1, 0.8908890, 0.4879600
  -1, 0.7637230, 0.1705920
   1, 0.3731560, 0.4527130
   1, 0.2807540, 0.3034800
   1, 0.1376910, 0.5178110
  -1, 0.5498690, 0.7229870
  -1, 0.7633630, 0.4619740
  -1, 0.6662280, 0.3211470
  -1, 0.7223060, 0.6232820
  -1, 0.6031540, 0.1151700
   1, 0.2694030, 0.5330630
  -1, 0.4816890, 0.7414970
   1, 0.3398380, 0.4025600
  -1, 0.7860850, 0.6400720
   1, 0.0072318, 0.4266160
   1, 0.0057127, 0.7676100
  -1, 0.7550170, 0.5700590
  -1, 0.8714900, 0.5190450
  -1, 0.8560410, 0.4685200
   1, 0.1948940, 0.3314400
   1, 0.1682630, 0.5665390
  -1, 0.5091380, 0.8563540
  -1, 0.8676650, 0.7093720
  -1, 0.6480840, 0.6683660
   1, 0.2695480, 0.5039370
   1, 0.0518985, 0.6601610
   1, 0.1463150, 0.4706590
   1, 0.1111470, 0.7639680
   1, 0.3516270, 0.3609710
   1, 0.2955510, 0.4080300
   1, 0.2984320, 0.2717470
  -1, 0.7861420, 0.5236910
   1, 0.2228550, 0.2307070
   1, 0.3860870, 0.6483540
  -1, 0.8688150, 0.5613920
   1, 0.2464480, 0.2493820
  -1, 0.3729530, 0.9234460
   1, 0.1993510, 0.5739810
   1, 0.4127020, 0.3337240
   1, 0.1239020, 0.6151890
   1, 0.2190530, 0.2614440
   1, 0.0058726, 0.5931920
  -1, 0.5495560, 0.4749010
  -1, 0.7025900, 0.3724040
  -1, 0.9313130, 0.4447910
  -1, 0.3355430, 0.9708800
  -1, 0.7499470, 0.3937970
  -1, 0.7325250, 0.3305070
  -1, 0.7333040, 0.6033460
   1, 0.2348800, 0.4891220
   1, 0.4617350, 0.3765720
  -1, 0.8335540, 0.4427870
  -1, 0.1915340, 0.1645850
  -1, 0.8632160, 0.2752060
   1, 0.1846740, 0.4974220
  -1, 0.8457440, 0.4852680
  -1, 0.8534270, 0.6678010
  -1, 0.8027300, 0.5992980
   1, 0.1144290, 0.7440980
   1, 0.1127830, 0.5648480
  -1, 0.8355190, 0.4584720
  -1, 0.2950630, 0.0722474
   1, 0.0537788, 0.5652010
   1, 0.3849310, 0.1920200
  -1, 0.6871690, 0.3950370
   1, 0.2436410, 0.4235550
  -1, 0.8287770, 0.5863850
   1, 0.0831298, 0.6641430
   1, 0.3531090, 0.5220700
  -1, 0.7803180, 0.4418210
   1, 0.4803070, 0.1818790
   1, 0.4370180, 0.2960310
   1, 0.2401780, 0.7124460
  -1, 0.8181780, 0.4319130
  -1, 0.8498500, 0.5163040
   1, 0.2335180, 0.3744110
  -1, 0.9033550, 0.6064360
  -1, 0.7447720, 0.2981950
  -1, 0.5672710, 0.4755000
   1, 0.1651360, 0.5395060
  -1, 0.8104130, 0.5823490
   1, 0.2585530, 0.4981470
  -1, 0.7363120, 0.6826400
   1, 0.2611150, 0.3985370
   1, 0.2756260, 0.5674010
   1, 0.4286340, 0.6354550
  -1, 0.8417210, 0.4914680
  -1, 0.9944600, 0.5194490
  -1, 0.9712040, 0.2592910
  -1, 0.5629730, 0.5611140
   1, 0.3862150, 0.4138690
  -1, 0.7914260, 0.4221840
  -1, 0.4066170, 0.0036655
   1, 0.2302000, 0.4567090
   1, 0.1062060, 0.6558310
  -1, 0.9535030, 0.4511380
  -1, 0.1110550, 0.8522080
  -1, 0.9521080, 0.6244080
   1, 0.1289980, 0.5332830
  -1, 0.6116160, 0.4771050
   1, 0.2292990, 0.3655970
  -1, 0.8023720, 0.4075540
  -1, 0.5699030, 0.5639000
   1, 0.3255230, 0.3818560
  -1, 0.7783100, 0.4717870
  -1, 0.8552770, 0.5185940
  -1, 0.8483100, 0.4407150
  -1, 0.7270060, 0.9438710
   1, 0.2050910, 0.4658010
  -1, 0.6142980, 0.5371520
  -1, 0.0207979, 0.2444700
  -1, 0.7504160, 0.4931070
   1, 0.1859080, 0.7967120
  -1, 0.8267010, 0.5329050
  -1, 0.8124750, 0.8201020
   1, 0.2978530, 0.4012230
   1, 0.0430842, 0.5334080
   1, 0.1182910, 0.6677800
  -1, 0.6882400, 0.3622770
   1, 0.1872810, 0.4475960
   1, 0.0448764, 0.4648060
  -1, 0.1986860, 0.0975999
  -1, 0.8604580, 0.1494430
  -1, 0.8062140, 0.6285460
  -1, 0.8845480, 0.6945630
  -1, 0.9941970, 0.0325593
  -1, 0.7286200, 0.5275140
   1, 0.0823915, 0.6243710
   1, 0.1531610, 0.6666020
   1, 0.1792480, 0.4296280
  -1, 0.7692100, 0.6367750
  -1, 0.8789070, 0.6748400
   1, 0.2374330, 0.4425900
  -1, 0.8012800, 0.4825190
  -1, 0.6847550, 0.2977020
  -1, 0.7858830, 0.3381100
  -1, 0.8540340, 0.2109870
   1, 0.2536450, 0.3303540
   1, 0.2067510, 0.3814450
  -1, 0.9104410, 0.6661580
  -1, 0.8336910, 0.6148550
   1, 0.2504760, 0.6373500
  -1, 0.0807384, 0.2010370
  -1, 0.7847640, 0.5132110
   1, 0.1704390, 0.6019800
   1, 0.0618663, 0.5699990
   1, 0.2638910, 0.5047270
   1, 0.1030620, 0.6729800
  -1, 0.6526700, 0.2322790
   1, 0.2892430, 0.2984440
   1, 0.0454537, 0.4947250
  -1, 0.7844980, 0.5016590
  -1, 0.9119770, 0.9604860
   1, 0.5014630, 0.4186920
   1, 0.0071788, 0.6936190
   1, 0.1878130, 0.5493060
  -1, 0.9017110, 0.2254040
  -1, 0.5725830, 0.3540910
  -1, 0.2270670, 0.8343520
  -1, 0.7651250, 0.6696040
   1, 0.1680430, 0.4419050
  -1, 0.7988450, 0.6076260
  -1, 0.3698510, 0.6878800
  -1, 0.7727050, 0.2579260
  -1, 0.8494560, 0.7541660
   1, 0.0060285, 0.6514630
   1, 0.2607640, 0.4287910
  -1, 0.5779720, 0.1326170
   1, 0.3944910, 0.2958950
  -1, 0.8580670, 0.4084040
  -1, 0.9160940, 0.6031090
  -1, 0.7440830, 0.2103350
  -1, 0.7470090, 0.5561460
   1, 0.0706929, 0.6134990
  -1, 0.7747180, 0.2766180
   1, 0.0920035, 0.6508690
   1, 0.2569140, 0.4697400
  -1, 0.7381020, 0.5156330
   1, 0.0354960, 0.4091780
   1, 0.0066725, 0.8148220
  -1, 0.8638760, 0.8430340
  -1, 0.7933350, 0.7023980
   1, 0.2492700, 0.3903150
  -1, 0.7440920, 0.5765350
   1, 0.0971557, 0.5218740
  -1, 0.7285610, 0.5558180
  -1, 0.7354260, 0.2523750
   1, 0.1329610, 0.5307420
  -1, 0.7759210, 0.0169961
   1, 0.2584950, 0.5673270
  -1, 0.8273040, 0.4524950
  -1, 0.6515860, 0.7671950
   1, 0.0762968, 0.5362600
   1, 0.0881202, 0.6280410
   1, 0.1259290, 0.4305500
  -1, 0.9060950, 0.5987120
  -1, 0.8068610, 0.6717760
   1, 0.2143530, 0.3678010
  -1, 0.7859040, 0.4424870
   1, 0.0783616, 0.4865770
   1, 0.2172840, 0.3063310
  -1, 0.9206770, 0.6819000
  -1, 0.8806650, 0.7734460
   1, 0.3075700, 0.3419120
  -1, 0.3273330, 0.9900110
   1, 0.0659517, 0.4636740
   1, 0.3325760, 0.3115820
  -1, 0.8665760, 0.7060830
  -1, 0.5883660, 0.7411570
  -1, 0.7413440, 0.4551650
  -1, 0.6786070, 0.4439400
  -1, 0.6226150, 0.3479920
  -1, 0.6855730, 0.9290120
   1, 0.2773200, 0.4300880
  -1, 0.7841910, 0.4561990
  -1, 0.8740680, 0.6249870
  -1, 0.7454730, 0.4862110
  -1, 0.4480250, 0.7460720
  -1, 0.3062610, 0.0271485
  -1, 0.6591790, 0.3430100
   1, 0.0401604, 0.8067000
  -1, 0.8043300, 0.5600680
   1, 0.1391660, 0.5539320
  -1, 0.8612660, 0.3006670
   1, 0.2819210, 0.6883170
  -1, 0.7802620, 0.5958530
  -1, 0.7465030, 0.5460960
  -1, 0.8392030, 0.3550820
   1, 0.1600380, 0.4974560
  -1, 0.9340610, 0.2421480
   1, 0.0987360, 0.7352340
   1, 0.1135620, 0.6343960
  -1, 0.8178950, 0.3431590
  -1, 0.7982350, 0.3548750
   1, 0.2410380, 0.5205780
   1, 0.1258880, 0.5439580
   1, 0.0430987, 0.6954380
  -1, 0.9462870, 0.6229840
   1, 0.0271471, 0.6063900
  -1, 0.8510970, 0.3246980
  -1, 0.6210260, 0.2364390
   1, 0.1057470, 0.4620200
   1, 0.0124613, 0.5383330
  -1, 0.8274920, 0.6857040
  -1, 0.7836170, 0.7307600
  -1, 0.8251210, 0.4961360
   1, 0.2396110, 0.6181750
  -1, 0.1199630, 0.8695130
  -1, 0.9864750, 0.0026875
  -1, 0.7277130, 0.5134770
  -1, 0.5924290, 0.3210020
  -1, 0.8747290, 0.7666610
  -1, 0.8691960, 0.5855500
  -1, 0.2080470, 0.1432510
  -1, 0.9722640, 0.8958430
  -1, 0.7524940, 0.5205290
   1, 0.2428160, 0.3440410
  -1, 0.7571280, 0.8321190
   1, 0.1389500, 0.5592180
   1, 0.3853460, 0.4388880
  -1, 0.7148210, 0.3050530
  -1, 0.7286010, 0.3393370
   1, 0.0844667, 0.5380800
   1, 0.3749390, 0.3489780
  -1, 0.5495230, 0.3390540
  -1, 0.8984950, 0.3632290
  -1, 0.7758790, 0.2148650
  -1, 0.5756550, 0.3839610
  -1, 0.6692680, 0.2909930
   1, 0.3816510, 0.4210170
  -1, 0.7744030, 0.5896320
  -1, 0.5790180, 0.4831130
  -1, 0.5438150, 0.7726380
  -1, 0.7883950, 0.3417580
  -1, 0.7983860, 0.7227350
  -1, 0.5132240, 0.1695460
  -1, 0.7765290, 0.6012710
  -1, 0.7906660, 0.4055400
   1, 0.2646670, 0.4076320
  -1, 0.6404920, 0.9451860
   1, 0.1853280, 0.5438490
  -1, 0.7316580, 0.5716560
  -1, 0.9674530, 0.6231510
  -1, 0.7289660, 0.2047940
  -1, 0.8416740, 0.6051550
   1, 0.0091353, 0.6271080
   1, 0.2669120, 0.2697990
   1, 0.1084600, 0.5424200
   1, 0.0986828, 0.4483350
  -1, 0.9479810, 0.0526587
   1, 0.4322960, 0.2972280
   1, 0.1803750, 0.5321680
   1, 0.1099170, 0.6086660
   1, 0.1898510, 0.7914070
  -1, 0.7268020, 0.6400890
  -1, 0.8358730, 0.6086250
   1, 0.1212450, 0.5913250
   1, 0.1606740, 0.3534750
  -1, 0.7807870, 0.5033180
  -1, 0.7976950, 0.0989822
  -1, 0.8184550, 0.3894910
  -1, 0.6948130, 0.7190690
  -1, 0.9623890, 0.7014340
   1, 0.0986643, 0.5730910
   1, 0.0570044, 0.6576850
   1, 0.1571390, 0.4883270
   1, 0.1663600, 0.4977580
  -1, 0.7274860, 0.7049740
   1, 0.2423570, 0.7100730
   1, 0.0554838, 0.6101480
   1, 0.3280410, 0.5320640
   1, 0.4107510, 0.2652370
   1, 0.4084440, 0.3276180
   1, 0.0723737, 0.6045170
   1, 0.2813360, 0.3680560
   1, 0.1880130, 0.2916480
   1, 0.3715080, 0.3288560
   1, 0.1785560, 0.5516850
   1, 0.2093020, 0.6268800
  -1, 0.7250080, 0.9474790
  -1, 0.7335790, 0.3134670
   1, 0.1720440, 0.4773760
   1, 0.2396830, 0.3110160
  -1, 0.1264150, 0.1628400
  -1, 0.7494360, 0.6451660
   1, 0.1129840, 0.5794460
  -1, 0.6917090, 0.3712810
  -1, 0.7417800, 0.9474250
  -1, 0.8030420, 0.6706610
  -1, 0.8342850, 0.4613530
   1, 0.3630980, 0.3742440
  -1, 0.7646010, 0.5862060
   1, 0.0175242, 0.4904310
  -1, 0.7881130, 0.3992340
  -1, 0.8448650, 0.0075187
  -1, 0.2750640, 0.9771440
  -1, 0.7790160, 0.5015120
  -1, 0.8405630, 0.7529680
  -1, 0.5562530, 0.0491673
  -1, 0.7749360, 0.4184460
  -1, 0.7985100, 0.6004840
   1, 0.2237300, 0.4199340
  -1, 0.4235940, 0.8105550
   1, 0.2824880, 0.5056610
  -1, 0.7926370, 0.5325110
  -1, 0.8481000, 0.5840360
  -1, 0.6835010, 0.7568630
